region,model,MAC_model,MAC_c,tau_model,tau_c,E_model,E_c,AAOD_model,AAOD_c,dAAOD_E,dAAOD_tau,dAAOD_MAC,dAAOD_cross,dAAOD_total,pct_E,pct_tau,pct_MAC,pct_cross,lifetime_filtered,lifetime_raw
boreal_na_west,CAM5_CTRL2016,1.588426474281892,0.6789726457436494,1.4681098312722285,1.4681098312722285,4.2938947523691025e-13,4.25732870574267e-10,0.0049610588826660374,0.036665849409362135,-0.03662886863826085,0.0,0.0491122835816585,-0.04418820547009375,-0.0317047905266961,28.191372057460956,0.0,37.799219864405956,34.00940807813309,True,94.46567398043322
boreal_na_west,EC-Earth3-AerChem-met2010_AP3-CTRL2019,0.5941737372825903,0.6789726457436494,1.4681098312722285,1.4681098312722285,4.5492056429030295e-12,4.25732870574267e-10,0.011411436412123555,0.036665849409362135,-0.03627405328422407,0.0,-0.004579306732314788,0.015598947019300279,-0.02525441299723858,64.25610429206239,0.0,8.111815039565315,27.632080668372293,True,51.68044874743201
boreal_na_west,ECHAM6-SALSA_CTRL2016-PD,0.5637132868169537,0.6789726457436494,1.7097211794141802,1.4681098312722285,4.331214290271653e-10,4.25732870574267e-10,0.03606674728010617,0.036665849409362135,0.000636332757723912,0.006034211554110277,-0.006224230569402688,-0.0010454158716874653,-0.0005991021292559642,4.5647349380095354,43.28643460523977,44.64953657895235,7.499293877798338,False,
boreal_na_west,ECHAM6.3-HAM2.3-met2010_AP3-CTRL,0.4076837559262622,0.6789726457436494,1.262147810435671,1.4681098312722285,1.434243145439287e-10,4.25732870574267e-10,0.006376320686988495,0.036665849409362135,-0.024313563076349683,-0.005143874306390921,-0.014650130079368358,0.013818038739735323,-0.03028952872237364,41.97377407087985,8.88013892934822,25.291284873773,23.85480212599894,False,
boreal_na_west,ECHAM6.3-SALSA2.0-met2010_AP3-CTRL,0.825589139184964,0.6789726457436494,1.2623337369965368,1.4681098312722285,1.470320310129185e-10,4.25732870574267e-10,0.013239264512440058,0.036665849409362135,-0.024002851834849296,-0.0051392308150548524,0.007917577097027338,-0.002202079344045267,-0.02342658489692208,61.135477924781235,13.089666769845062,20.166139555562832,5.6087157498108775,False,
boreal_na_west,ECMWF-IFS-CY42R1-CAMS-RA-CTRL_AP3-CTRL2016-PD,0.8118997990402487,0.6789726457436494,1.6017117727116972,1.4681098312722285,2.556649654816456e-10,4.25732870574267e-10,0.028725775600433146,0.036665849409362135,-0.014646940907053978,0.003336690866903973,0.0071783259837370165,-0.0038081497525159994,-0.007940073808928989,50.55880756359442,11.517702741447902,24.778389176522396,13.14510051843528,False,
boreal_na_west,ECMWF-IFS-CY45R1-CAMS-CTRL-met2010_AP3-CTRL,0.4523472780258828,0.6789726457436494,1.2420457791683008,1.4681098312722285,2.0152472939299697e-10,4.25732870574267e-10,0.009782540932297263,0.036665849409362135,-0.019309718626650832,-0.005645919886068678,-0.012238212624869457,0.010310542660524096,-0.026883308477064872,40.64827920700219,11.885047749610354,25.762275121076428,21.704397922311017,False,
boreal_na_west,ECMWF-IFS-CY46R1-CAMS-CTRL-met2010_AP3-CTRL,0.47153290202140513,0.6789726457436494,1.2721954022029769,1.4681098312722285,2.1516418297110738e-10,4.25732870574267e-10,0.011151917416309212,0.036665849409362135,-0.01813503331225075,-0.0048929370271632916,-0.01120215144530014,0.008716189791661264,-0.02551393199305292,42.227219629791776,11.393148439445664,26.084082739860687,20.29554919090187,False,
boreal_na_west,GEOS-Chem-v11-01_AP3-CTRL2016-PD,0.3471072078923996,0.6789726457436494,1.4912594867815614,1.4681098312722285,1.5364157686489643e-10,4.25732870574267e-10,0.00687130695729836,0.036665849409362135,-0.023433610816306374,0.0005781595931744831,-0.017921382024306334,0.010982290795374446,-0.029794542452063776,44.28501281718857,1.0926103192042433,33.86796165855393,20.754415205053256,False,
boreal_na_west,GEOS-i33p2-met2010_AP3-CTRL,0.30732058633978926,0.6789726457436494,1.5211449856510217,1.4681098312722285,1.3760356932968106e-10,4.25732870574267e-10,0.005557835712469107,0.036665849409362135,-0.02481486937010141,0.0013245459858885224,-0.02006993732104811,0.012452247008367973,-0.031108013696893026,42.3017263476961,2.2579438559328042,34.21307538267007,21.22725441370102,False,
