region,model,MEC_model,MEC_c,tau_model,tau_c_days,E_model,E_c,AOD_model,AOD_c,dAOD_E,dAOD_tau,dAOD_MEC,dAOD_cross,dAOD_total,pct_E,pct_tau,pct_MEC,pct_cross
outflow_af,ECHAM6.3-SALSA2.0-met2010_AP3-CTRL,5696.0402952029835,5555.096182675927,8.750318877659774,8.58920561566488,1.3531285173685085e-10,9.587145374155186e-11,0.28930095998161764,0.39522794,0.16259628730219255,0.007413545013991483,0.010027738361494913,-0.2859645611867122,-0.10592699,34.89174752305829,1.590882209987155,2.1518653404815393,61.365504926473
outflow_af,ECMWF-IFS-CY42R1-CAMS-RA-CTRL_AP3-CTRL2016-PD,4345.4024105654025,5555.096182675927,7.141838740120065,8.58920561566488,1.978256842575743e-10,9.587145374155186e-11,0.3079867901486833,0.39522794,0.42030405105399665,-0.06659985249353208,-0.08606597627074004,-0.3548793652779295,-0.08724114,45.29874365640294,7.177874298601934,9.275857767370047,38.24752427762508
outflow_af,GFDL-AM4-met2010_AP3-CTRL,6661.35966291117,5555.096182675927,3.07682762017712,8.58920561566488,2.9796755874260166e-10,9.587145374155186e-11,0.3196959152029658,0.39522794,0.8331367046198855,-0.2536492768980116,0.0787072304034427,-0.7337266772636529,-0.07553202,43.867311487423784,13.355445482769216,4.144187350376692,38.63305567943031
outflow_af,GISS-ModelE2p1p1-MATRIX_AP3-CTRL-2010,7931.187941536073,5555.096182675927,8.889515950065164,8.58920561566488,1.1292757757814929e-10,9.587145374155186e-11,0.33920411612000456,0.39522794,0.07031349172581848,0.01381862768264165,0.16905159111332022,-0.3092075466576446,-0.056023836,12.502593315277252,2.4571199331843387,30.05942730354112,54.98085944799729
outflow_af,GISS-ModelE2p1p1-OMA_AP3-CTRL-2010,12114.698432596688,5555.096182675927,10.216064448145888,8.58920561566488,1.0537820406540508e-10,9.587145374155186e-11,0.44222535661161155,0.39522794,0.039191367079627566,0.07485908383128533,0.4666954435932998,-0.533748466563844,0.046997428,3.516515511309468,6.716865194324123,41.87508343658645,47.89153585777996
outflow_af,INCA_AP3-CTRL,4288.3803288066565,5555.096182675927,5.5607177320185315,8.58920561566488,1.4294533656106333e-10,9.587145374155186e-11,0.2038865488056708,0.39522794,0.1940610364841356,-0.13935433353991436,-0.09012292129988915,-0.1559251668896553,-0.19134139,33.48977985296931,24.048856155576136,15.552822187912527,26.90854180354202
outflow_af,MIROC-SPRINTARS_AP3-CTRL,4211.968578147957,5555.096182675927,8.219212107740308,8.58920561566488,1.1901355347143863e-10,9.587145374155186e-11,0.1949667472406737,0.39522794,0.09540279218564084,-0.01702506356038133,-0.09555938139468123,-0.18307953776421626,-0.20026119,24.395524833025302,4.353492716051025,24.435566385795536,46.81541606512814
outflow_af,NorESM2-met2010_AP3-CTRL,5706.363156052844,5555.096182675927,18.524690818085574,8.58920561566488,9.950566896026952e-11,9.587145374155186e-11,0.4271780085987339,0.39522794,0.014981971528774084,0.4571763110744205,0.01076217803328075,-0.45097040408358835,0.031950057,1.6042529266270282,48.9539333069138,1.152402110337244,48.289411656121935
outflow_af,SPRINTARS-T213_AP3-CTRL2016-PD,5168.591237461039,5555.096182675927,28.735555981382767,8.58920561566488,7.48616987635866e-11,9.587145374155186e-11,0.40100198254063113,0.39522794,-0.08661224830197638,0.9270240913415748,-0.02749863329903045,-0.807139158789564,0.005774051,4.686114836266525,50.15620115143831,1.487800582549926,43.66988342974524
outflow_af,TM5-met2010_AP3-CTRL2019,5115.180928681304,5555.096182675927,3.6184464249930617,8.58920561566488,3.0126202251192915e-10,9.587145374155186e-11,0.3001788943581959,0.39522794,0.8467180583439113,-0.22872696237089016,-0.03129861183411839,-0.68174153756946,-0.09504905,47.34274974658398,12.78886547075762,1.7500067854656427,38.11837799719276
outflow_af,TM5_AP3-CTRL2016,4845.148160447096,5555.096182675927,2.9704738089682383,8.58920561566488,2.778449960996526e-10,9.587145374155186e-11,0.275777374115579,0.39522794,0.7501818870158217,-0.2585430935648952,-0.05051060941481204,-0.5605787531889465,-0.11945057,46.31283147801994,15.96127943012359,3.1182962187821266,34.607592873074346
se_asia,CAM5-ATRAS_AP3-CTRL,4704.513024079024,7958.307260386864,3.9712181536389624,8.573004668622875,1.0412986866552756e-10,3.828529837419547e-11,0.09346701233794252,0.22568336,0.3881391703135685,-0.12114150041820372,-0.09227178546589818,-0.3069422336735843,-0.13221635,42.723328450997634,13.334310235249808,10.156557489507644,33.78580382424491
se_asia,CAM5.3-Oslo_AP3-CTRL2016-PD,7385.077927610827,7958.307260386864,7.706047971825132,8.573004668622875,1.6313275858509552e-10,3.828529837419547e-11,0.29833338655695657,0.22568336,0.7359481489150842,-0.022822535270968662,-0.0162557587159197,-0.6242198395740394,0.072650015,52.596041035235054,1.631059203572329,1.161751074096449,44.61114868709617
